"StationCode","isSWMP","DatetimeStamp","Historical","ProvisionalPlus","Frequency","F_Record","ATemp","F_ATemp","RH","F_RH","BP","F_BP","WSpd","F_WSpd","MaxWSpd","F_MaxWSpd","MaxWSpdT","Wdir","F_Wdir","SDWDir","F_SDWDir","TotPAR","F_TotPAR","TotPrcp","F_TotPrcp","TotSoRad","F_TotSoRad",
"owcowmet  ","P",12/06/2001 10:15,1,1,15,"",10.7,<4> ,54,<4> ,998,<4> ,1.4,<4> ,"",<4> ,"",257,<4> ,"",<4> ,185.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 10:30,1,1,15,"",10.9,<4> ,55,<4> ,998,<4> ,2.6,<4> ,"",<4> ,"",243,<4> ,"",<4> ,220.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 10:45,1,1,15,"",10.8,<4> ,52,<4> ,997,<4> ,0.6,<4> ,"",<4> ,"",273,<4> ,"",<4> ,159.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 11:00,1,1,15,"",10.6,<4> ,50,<4> ,996,<4> ,1.5,<4> ,"",<4> ,"",232,<4> ,"",<4> ,152.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 11:00,1,1,60,"",10.8,<4> ,53,<4> ,997,<4> ,1.7,<4> ,4.7,<4> ,"",236,<4> ,"",<4> ,717.5,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 11:15,1,1,15,"",10.6,<4> ,51,<4> ,996,<4> ,1.3,<4> ,"",<4> ,"",223,<4> ,"",<4> ,145.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 11:30,1,1,15,"",10.7,<4> ,54,<4> ,997,<4> ,1.9,<4> ,"",<4> ,"",232,<4> ,"",<4> ,142.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 11:45,1,1,15,"",10.6,<4> ,56,<4> ,997,<4> ,1.4,<4> ,"",<4> ,"",276,<4> ,"",<4> ,162.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 12:00,1,1,15,"",10.8,<4> ,60,<4> ,996,<4> ,0.2,<4> ,"",<4> ,"",214,<4> ,"",<4> ,145.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 12:00,1,1,60,"",10.7,<4> ,54,<4> ,997,<4> ,1.3,<4> ,2.9,<4> ,"",228,<4> ,"",<4> ,595.4,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 12:15,1,1,15,"",10.8,<4> ,72,<4> ,996,<4> ,2.0,<4> ,"",<4> ,"",227,<4> ,"",<4> ,148.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 12:30,1,1,15,"",10.8,<4> ,71,<4> ,996,<4> ,3.0,<4> ,"",<4> ,"",268,<4> ,"",<4> ,184.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 12:45,1,1,15,"",10.8,<4> ,71,<4> ,996,<4> ,2.6,<4> ,"",<4> ,"",226,<4> ,"",<4> ,185.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 13:00,1,1,15,"",10.9,<4> ,68,<4> ,995,<4> ,5.8,<4> ,"",<4> ,"",213,<4> ,"",<4> ,170.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 13:00,1,1,60,"",10.9,<4> ,70,<4> ,996,<4> ,2.1,<4> ,5.8,<4> ,"",231,<4> ,"",<4> ,688.9,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 13:15,1,1,15,"",10.8,<4> ,68,<4> ,995,<4> ,3.7,<4> ,"",<4> ,"",248,<4> ,"",<4> ,201.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 13:30,1,1,15,"",10.6,<4> ,68,<4> ,995,<4> ,2.5,<4> ,"",<4> ,"",231,<4> ,"",<4> ,182.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 13:45,1,1,15,"",10.4,<4> ,67,<4> ,995,<4> ,2.6,<4> ,"",<4> ,"",250,<4> ,"",<4> ,153.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 14:00,1,1,15,"",10.4,<4> ,68,<4> ,995,<4> ,1.1,<4> ,"",<4> ,"",236,<4> ,"",<4> ,165.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 14:00,1,1,60,"",10.7,<4> ,68,<4> ,995,<4> ,2.6,<4> ,6.4,<4> ,"",231,<4> ,"",<4> ,702.9,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 14:15,1,1,15,"",10.6,<4> ,69,<4> ,995,<4> ,2.2,<4> ,"",<4> ,"",250,<4> ,"",<4> ,159.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 14:30,1,1,15,"",10.4,<4> ,70,<4> ,995,<4> ,2.2,<4> ,"",<4> ,"",244,<4> ,"",<4> ,119.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 14:45,1,1,15,"",10.4,<4> ,71,<4> ,995,<4> ,0.5,<4> ,"",<4> ,"",254,<4> ,"",<4> ,87.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 15:00,1,1,15,"",10.2,<4> ,72,<4> ,995,<4> ,1.3,<4> ,"",<4> ,"",226,<4> ,"",<4> ,57.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 15:00,1,1,60,"",10.4,<4> ,70,<4> ,995,<4> ,1.7,<4> ,4.1,<4> ,"",241,<4> ,"",<4> ,423.5,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 15:15,1,1,15,"",9.9,<4> ,72,<4> ,995,<4> ,0.9,<4> ,"",<4> ,"",265,<4> ,"",<4> ,59.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 15:30,1,1,15,"",9.7,<4> ,74,<4> ,994,<4> ,1.1,<4> ,"",<4> ,"",224,<4> ,"",<4> ,34.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 15:45,1,1,15,"",9.4,<4> ,75,<4> ,994,<4> ,0.5,<4> ,"",<4> ,"",228,<4> ,"",<4> ,12.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 16:00,1,1,15,"",9.5,<4> ,75,<4> ,994,<4> ,1.1,<4> ,"",<4> ,"",244,<4> ,"",<4> ,2.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 16:00,1,1,60,"",9.7,<4> ,74,<4> ,994,<4> ,1.2,<4> ,3.5,<4> ,"",241,<4> ,"",<4> ,109.9,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 16:15,1,1,15,"",9.5,<4> ,76,<4> ,994,<4> ,1.3,<4> ,"",<4> ,"",229,<4> ,"",<4> ,0.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 16:30,1,1,15,"",9.5,<4> ,76,<4> ,994,<4> ,1.5,<4> ,"",<4> ,"",224,<4> ,"",<4> ,0.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 16:45,1,1,15,"",9.6,<4> ,77,<4> ,994,<4> ,0.8,<4> ,"",<4> ,"",235,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 17:00,1,1,15,"",9.3,<4> ,77,<4> ,994,<4> ,0.2,<4> ,"",<4> ,"",237,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 17:00,1,1,60,"",9.5,<4> ,76,<4> ,994,<4> ,1.0,<4> ,2.8,<4> ,"",233,<4> ,"",<4> ,0.7,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 17:15,1,1,15,"",9.3,<4> ,77,<4> ,994,<4> ,0.2,<4> ,"",<4> ,"",291,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 17:30,1,1,15,"",9.3,<4> ,78,<4> ,994,<4> ,0.2,<4> ,"",<4> ,"",230,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 17:45,1,1,15,"",9.1,<4> ,76,<4> ,994,<4> ,0.2,<4> ,"",<4> ,"",211,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 18:00,1,1,15,"",9.3,<4> ,77,<4> ,994,<4> ,0.2,<4> ,"",<4> ,"",202,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 18:00,1,1,60,"",9.2,<4> ,77,<4> ,994,<4> ,0.2,<4> ,1.7,<4> ,"",222,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 18:15,1,1,15,"",9.5,<4> ,79,<4> ,994,<4> ,1.5,<4> ,"",<4> ,"",227,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 18:30,1,1,15,"",9.5,<4> ,80,<4> ,994,<4> ,2.2,<4> ,"",<4> ,"",177,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 18:45,1,1,15,"",9.5,<4> ,82,<4> ,993,<4> ,1.3,<4> ,"",<4> ,"",248,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 19:00,1,1,15,"",9.5,<4> ,82,<4> ,993,<4> ,0.6,<4> ,"",<4> ,"",178,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 19:00,1,1,60,"",9.5,<4> ,80,<4> ,994,<4> ,0.8,<4> ,2.9,<4> ,"",218,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 19:15,1,1,15,"",9.5,<4> ,82,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",212,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 19:30,1,1,15,"",9.5,<4> ,83,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",247,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 19:45,1,1,15,"",9.5,<4> ,84,<4> ,993,<4> ,1.3,<4> ,"",<4> ,"",182,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 20:00,1,1,15,"",9.4,<4> ,85,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",279,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 20:00,1,1,60,"",9.5,<4> ,83,<4> ,993,<4> ,0.6,<4> ,2.6,<4> ,"",187,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 20:15,1,1,15,"",9.3,<4> ,85,<4> ,992,<4> ,1.4,<4> ,"",<4> ,"",213,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 20:30,1,1,15,"",9.5,<4> ,86,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",202,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 20:45,1,1,15,"",9.3,<4> ,87,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",161,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 21:00,1,1,15,"",9.3,<4> ,87,<4> ,992,<4> ,0.6,<4> ,"",<4> ,"",196,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 21:00,1,1,60,"",9.4,<4> ,86,<4> ,992,<4> ,0.4,<4> ,1.7,<4> ,"",194,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 21:15,1,1,15,"",9.3,<4> ,88,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",157,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 21:30,1,1,15,"",9.3,<4> ,88,<4> ,992,<4> ,0.5,<4> ,"",<4> ,"",227,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 21:45,1,1,15,"",9.3,<4> ,89,<4> ,992,<4> ,0.6,<4> ,"",<4> ,"",247,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 22:00,1,1,15,"",9.4,<4> ,88,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",221,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 22:00,1,1,60,"",9.3,<4> ,88,<4> ,992,<4> ,0.4,<4> ,1.6,<4> ,"",223,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 22:15,1,1,15,"",9.3,<4> ,89,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",234,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 22:30,1,1,15,"",9.3,<4> ,89,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",234,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 22:45,1,1,15,"",9.4,<4> ,89,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",256,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 23:00,1,1,15,"",9.5,<4> ,88,<4> ,992,<4> ,0.6,<4> ,"",<4> ,"",281,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 23:00,1,1,60,"",9.3,<4> ,89,<4> ,992,<4> ,0.4,<4> ,1.4,<4> ,"",242,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 23:15,1,1,15,"",9.3,<4> ,88,<4> ,992,<4> ,1.1,<4> ,"",<4> ,"",296,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 23:30,1,1,15,"",9.3,<4> ,88,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",231,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/06/2001 23:45,1,1,15,"",9.1,<4> ,88,<4> ,992,<4> ,2.8,<4> ,"",<4> ,"",253,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:00,1,1,15,"",9.1,<4> ,88,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",249,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:00,1,1,60,"",9.3,<4> ,88,<4> ,992,<4> ,1.0,<4> ,2.9,<4> ,"",260,<4> ,"",<4> ,0.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:00,1,1,144,"",11.3,<4> ,71,<4> ,995,<4> ,2.0,<4> ,12.7,<4> ,204,231,<4> ,27,<4> ,3936.2,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:15,1,1,15,"",8.6,<4> ,89,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",233,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:30,1,1,15,"",8.3,<4> ,90,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",253,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 0:45,1,1,15,"",8.0,<4> ,90,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",256,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 1:00,1,1,15,"",7.7,<4> ,91,<4> ,993,<4> ,1.5,<4> ,"",<4> ,"",241,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 1:00,1,1,60,"",8.3,<4> ,90,<4> ,992,<4> ,1.4,<4> ,3.2,<4> ,"",244,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 1:15,1,1,15,"",7.1,<4> ,91,<4> ,993,<4> ,0.8,<4> ,"",<4> ,"",236,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 1:30,1,1,15,"",6.4,<4> ,93,<4> ,993,<4> ,0.8,<4> ,"",<4> ,"",229,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 1:45,1,1,15,"",5.9,<4> ,94,<4> ,993,<4> ,1.4,<4> ,"",<4> ,"",229,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 2:00,1,1,15,"",6.1,<4> ,95,<4> ,993,<4> ,2.5,<4> ,"",<4> ,"",222,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 2:00,1,1,60,"",6.5,<4> ,93,<4> ,993,<4> ,1.1,<4> ,2.5,<4> ,"",231,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 2:15,1,1,15,"",5.7,<4> ,95,<4> ,993,<4> ,1.1,<4> ,"",<4> ,"",208,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 2:30,1,1,15,"",5.5,<4> ,95,<4> ,993,<4> ,1.3,<4> ,"",<4> ,"",259,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 2:45,1,1,15,"",5.2,<4> ,96,<4> ,993,<4> ,0.8,<4> ,"",<4> ,"",222,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 3:00,1,1,15,"",4.9,<4> ,96,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",220,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 3:00,1,1,60,"",5.4,<4> ,95,<4> ,993,<4> ,0.9,<4> ,2.2,<4> ,"",223,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 3:15,1,1,15,"",4.6,<4> ,96,<4> ,993,<4> ,1.3,<4> ,"",<4> ,"",224,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 3:30,1,1,15,"",4.4,<4> ,96,<4> ,993,<4> ,1.1,<4> ,"",<4> ,"",212,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 3:45,1,1,15,"",4.3,<4> ,97,<4> ,993,<4> ,1.9,<4> ,"",<4> ,"",212,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 4:00,1,1,15,"",4.3,<4> ,97,<4> ,993,<4> ,1.7,<4> ,"",<4> ,"",240,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 4:00,1,1,60,"",4.4,<4> ,96,<4> ,993,<4> ,1.2,<4> ,2.9,<4> ,"",226,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 4:15,1,1,15,"",4.3,<4> ,97,<4> ,993,<4> ,1.1,<4> ,"",<4> ,"",226,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 4:30,1,1,15,"",4.1,<4> ,97,<4> ,994,<4> ,1.3,<4> ,"",<4> ,"",222,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 4:45,1,1,15,"",3.9,<4> ,97,<4> ,994,<4> ,1.5,<4> ,"",<4> ,"",231,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 5:00,1,1,15,"",4.0,<4> ,97,<4> ,994,<4> ,1.3,<4> ,"",<4> ,"",221,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 5:00,1,1,60,"",4.2,<4> ,97,<4> ,994,<4> ,1.5,<4> ,3.1,<4> ,"",230,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 5:15,1,1,15,"",3.4,<4> ,97,<4> ,994,<4> ,2.0,<4> ,"",<4> ,"",242,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 5:30,1,1,15,"",3.8,<4> ,97,<4> ,994,<4> ,1.4,<4> ,"",<4> ,"",231,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 5:45,1,1,15,"",3.6,<4> ,97,<4> ,994,<4> ,0.9,<4> ,"",<4> ,"",223,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 6:00,1,1,15,"",3.6,<4> ,97,<4> ,995,<4> ,0.9,<4> ,"",<4> ,"",207,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 6:00,1,1,60,"",3.6,<4> ,97,<4> ,994,<4> ,1.3,<4> ,2.6,<4> ,"",224,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 6:15,1,1,15,"",3.4,<4> ,97,<4> ,995,<4> ,0.9,<4> ,"",<4> ,"",217,<4> ,"",<4> ,0.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 6:30,1,1,15,"",3.4,<4> ,97,<4> ,995,<4> ,0.6,<4> ,"",<4> ,"",215,<4> ,"",<4> ,3.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 6:45,1,1,15,"",3.1,<4> ,98,<4> ,995,<4> ,0.8,<4> ,"",<4> ,"",222,<4> ,"",<4> ,13.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 7:00,1,1,15,"",3.0,<4> ,98,<4> ,995,<4> ,0.9,<4> ,"",<4> ,"",215,<4> ,"",<4> ,38.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 7:00,1,1,60,"",3.2,<4> ,98,<4> ,995,<4> ,0.8,<4> ,1.9,<4> ,"",217,<4> ,"",<4> ,55.2,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 7:15,1,1,15,"",3.5,<4> ,97,<4> ,995,<4> ,0.5,<4> ,"",<4> ,"",205,<4> ,"",<4> ,77.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 7:30,1,1,15,"",3.8,<4> ,97,<4> ,995,<4> ,1.4,<4> ,"",<4> ,"",205,<4> ,"",<4> ,126.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 7:45,1,1,15,"",4.6,<4> ,97,<4> ,996,<4> ,0.9,<4> ,"",<4> ,"",219,<4> ,"",<4> ,174.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 8:00,1,1,15,"",5.1,<4> ,97,<4> ,996,<4> ,1.1,<4> ,"",<4> ,"",214,<4> ,"",<4> ,211.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 8:00,1,1,60,"",3.9,<4> ,97,<4> ,995,<4> ,0.8,<4> ,2.2,<4> ,"",218,<4> ,"",<4> ,591.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 8:15,1,1,15,"",5.8,<4> ,96,<4> ,996,<4> ,1.3,<4> ,"",<4> ,"",234,<4> ,"",<4> ,255.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 8:30,1,1,15,"",6.1,<4> ,96,<4> ,996,<4> ,1.9,<4> ,"",<4> ,"",252,<4> ,"",<4> ,208.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 8:45,1,1,15,"",6.6,<4> ,95,<4> ,996,<4> ,2.0,<4> ,"",<4> ,"",235,<4> ,"",<4> ,222.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 9:00,1,1,15,"",7.0,<4> ,94,<4> ,997,<4> ,1.7,<4> ,"",<4> ,"",230,<4> ,"",<4> ,174.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 9:00,1,1,60,"",6.2,<4> ,96,<4> ,996,<4> ,1.5,<4> ,2.8,<4> ,"",227,<4> ,"",<4> ,860.8,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 9:15,1,1,15,"",7.2,<4> ,92,<4> ,997,<4> ,0.5,<4> ,"",<4> ,"",246,<4> ,"",<4> ,117.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 9:30,1,1,15,"",7.5,<4> ,90,<4> ,997,<4> ,2.6,<4> ,"",<4> ,"",237,<4> ,"",<4> ,215.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 9:45,1,1,15,"",7.5,<4> ,88,<4> ,997,<4> ,1.9,<4> ,"",<4> ,"",261,<4> ,"",<4> ,251.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 10:00,1,1,15,"",7.7,<4> ,87,<4> ,997,<4> ,1.1,<4> ,"",<4> ,"",284,<4> ,"",<4> ,186.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 10:00,1,1,60,"",7.4,<4> ,90,<4> ,997,<4> ,1.4,<4> ,4.6,<4> ,"",250,<4> ,"",<4> ,770.7,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 10:15,1,1,15,"",8.5,<4> ,83,<4> ,997,<4> ,1.4,<4> ,"",<4> ,"",266,<4> ,"",<4> ,356.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 10:30,1,1,15,"",8.2,<4> ,84,<4> ,997,<4> ,0.9,<4> ,"",<4> ,"",305,<4> ,"",<4> ,240.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",12/07/2001 10:45,1,1,15,"",8.1,<4> ,85,<4> ,997,<4> ,2.0,<4> ,"",<4> ,"",336,<4> ,"",<4> ,240.9,<4> ,"",<4> ,"",<-1> ,
